GEOID,sovi,rank,fema_region
g51179,-3.806219210158297,265.0,FEMA_3
g51181,0.1912936260272573,119.0,FEMA_3
g51183,5.618602699241116,9.0,FEMA_3
g51185,-0.304825376443572,150.0,FEMA_3
g51187,-2.2842559692194646,234.0,FEMA_3
g51191,-1.9970650452408933,227.0,FEMA_3
g51193,2.7403985352571536,35.0,FEMA_3
g51195,0.3972304444310828,106.0,FEMA_3
g51197,0.06231048131754274,130.0,FEMA_3
g51199,-4.408736191567633,276.0,FEMA_3
g51510,-1.9557696551068597,224.0,FEMA_3
g51515,2.466688080744569,41.0,FEMA_3
g51520,0.8276174575030553,92.0,FEMA_3
g51530,-0.4003624836122539,156.0,FEMA_3
g51540,-1.2038190970601073,196.0,FEMA_3
g51550,-3.7090651918415,261.0,FEMA_3
g51570,0.35306783382181484,110.0,FEMA_3
g51580,-0.007636034815284937,137.0,FEMA_3
g51590,3.491623627302574,28.0,FEMA_3
g51595,7.480534642120525,2.0,FEMA_3
g51600,-1.5097206010979343,209.0,FEMA_3
g51610,-5.811379669259015,284.0,FEMA_3
g51620,3.580991145630618,27.0,FEMA_3
g51630,-1.1381613501061238,194.0,FEMA_3
g51640,7.435801657002572,3.0,FEMA_3
g51650,-1.3721309267175759,202.0,FEMA_3
g51660,1.8098307719160958,62.0,FEMA_3
g51670,2.770893237173449,34.0,FEMA_3
g51678,4.013227918305019,24.0,FEMA_3
g51680,-0.08043730905265895,144.0,FEMA_3
g51683,4.80954043528143,15.0,FEMA_3
g51685,7.362880505351895,4.0,FEMA_3
g51690,4.171370948920339,22.0,FEMA_3
g51700,-0.5070422945006501,164.0,FEMA_3
g51710,0.25099505092240004,115.0,FEMA_3
g51720,-1.3428063906849612,200.0,FEMA_3
g51730,6.763790646221929,5.0,FEMA_3
g51735,-5.448529226059265,283.0,FEMA_3
g51740,0.4705859478478722,103.0,FEMA_3
g51750,-0.6872634417136323,173.0,FEMA_3
g51760,1.851814169274699,58.0,FEMA_3
g51770,1.794372552801247,63.0,FEMA_3
g51775,-1.5318471186492926,210.0,FEMA_3
g51790,-0.009468667816508125,138.0,FEMA_3
g51800,-2.312622177447947,237.0,FEMA_3
g51810,-2.9960092315828097,246.0,FEMA_3
g51820,-0.148782116394911,147.0,FEMA_3
g51830,-1.5436502732361284,211.0,FEMA_3
g51840,3.0918660971758505,31.0,FEMA_3
g53001,4.884475950154483,2.0,FEMA_10
g53003,3.5298036880115804,7.0,FEMA_10
g53005,-1.352166356467397,84.0,FEMA_10
g53007,0.8169916152757333,52.0,FEMA_10
g53009,2.570177725666402,23.0,FEMA_10
g53011,-2.7077467143829064,101.0,FEMA_10
g53013,1.8264182558150734,34.0,FEMA_10
g53015,2.777684023644076,16.0,FEMA_10
g53017,0.9607166678830935,51.0,FEMA_10
g53019,1.0531209947868931,50.0,FEMA_10
g53021,3.505987547611345,8.0,FEMA_10
g53023,-0.8175189549370686,74.0,FEMA_10
g53025,3.142819459114138,14.0,FEMA_10
g53027,2.5917265716148554,21.0,FEMA_10
g53029,-3.16234026706549,102.0,FEMA_10
g53031,-0.17859816192883748,67.0,FEMA_10
g53033,-6.757012769068471,119.0,FEMA_10
g53035,-3.2360756532365045,104.0,FEMA_10
g53037,-0.7542625283240161,72.0,FEMA_10
g53039,1.1304045003296699,48.0,FEMA_10
g53041,1.6469402773598854,38.0,FEMA_10
g53043,-1.0541604309054151,80.0,FEMA_10
g53045,0.057413530484483666,64.0,FEMA_10
g53047,3.752013953291427,5.0,FEMA_10
g53049,1.522920341342285,42.0,FEMA_10
g53051,2.606508825151027,18.0,FEMA_10
g53053,-2.481637800888155,99.0,FEMA_10
g53055,-1.465898898303757,86.0,FEMA_10
g53057,0.0861858187343516,63.0,FEMA_10
g53059,-2.553299187018112,100.0,FEMA_10
g53061,-4.054275410028403,107.0,FEMA_10
g53063,-0.043010279620778635,65.0,FEMA_10
g53065,0.4080599341692298,58.0,FEMA_10
g53067,-1.5810449552228096,90.0,FEMA_10
g53069,0.11028406643284411,62.0,FEMA_10
g53071,2.043964177056142,29.0,FEMA_10
g53073,-0.8502620455162353,75.0,FEMA_10
g53075,-1.5652063201493416,89.0,FEMA_10
g53077,5.696905018038876,1.0,FEMA_10
g54001,0.5875643386230304,97.0,FEMA_3
g54003,-1.9664547009689843,226.0,FEMA_3
g54005,-0.5068046991795988,163.0,FEMA_3
g54007,0.9989388762518798,85.0,FEMA_3
g54009,0.10083727506627738,126.0,FEMA_3
g54011,-0.7763402288107324,183.0,FEMA_3
g54013,1.5049152099720262,74.0,FEMA_3
g54015,1.7735649338167438,64.0,FEMA_3
g54017,2.5495447352576353,40.0,FEMA_3
g54019,2.084782502801704,50.0,FEMA_3
g54021,5.390357604033877,11.0,FEMA_3
g54023,0.08700475555683951,129.0,FEMA_3
g54025,1.565097619773619,73.0,FEMA_3
g54027,-0.047783591065993475,142.0,FEMA_3
g54029,-0.3037731690491998,149.0,FEMA_3
g54031,2.7002982728261764,37.0,FEMA_3
g54033,-0.5418832379569005,167.0,FEMA_3
g54035,-0.5076143831668917,165.0,FEMA_3
g54037,-2.078176792539443,229.0,FEMA_3
g54039,-1.7180140128121426,216.0,FEMA_3
g54041,0.8101100157900756,93.0,FEMA_3
g54043,1.7011603076309603,67.0,FEMA_3
g54045,-0.7521112324417769,180.0,FEMA_3
g54047,4.618607727763289,17.0,FEMA_3
g54049,-0.522020341653289,166.0,FEMA_3
g54051,-1.025714419013582,192.0,FEMA_3
g54053,0.510691880361882,102.0,FEMA_3
g54055,0.39537750137766114,107.0,FEMA_3
g54057,-0.02455456416637264,140.0,FEMA_3
g54059,0.32121354790302825,113.0,FEMA_3
g54061,-2.4261966730907267,240.0,FEMA_3
g54063,1.157686456747023,80.0,FEMA_3
g54065,0.4165199106437745,104.0,FEMA_3
g54067,-0.4820287459564166,161.0,FEMA_3
g54069,-0.0506766752841023,143.0,FEMA_3
g54071,2.238346991247781,47.0,FEMA_3
g54073,1.7588578253017464,65.0,FEMA_3
g54075,4.2781607418559275,20.0,FEMA_3
g54077,-0.11430467490306917,145.0,FEMA_3
g54079,-3.3847827407866307,254.0,FEMA_3
g54081,0.1781526032334937,121.0,FEMA_3
g54083,1.6875585589650814,68.0,FEMA_3
g54085,1.6303322418480028,69.0,FEMA_3
g54087,1.8857826651503011,55.0,FEMA_3
g54089,2.337967579222131,44.0,FEMA_3
g54091,-0.8269293716123745,187.0,FEMA_3
g54093,1.1115732908784968,82.0,FEMA_3
g54095,2.37893260343321,43.0,FEMA_3
g54097,-0.1391411883044377,146.0,FEMA_3
g54099,-0.5823401879769574,169.0,FEMA_3
g54101,2.6536358433643716,38.0,FEMA_3
g54103,0.5271050158094739,101.0,FEMA_3
g54105,-0.6173478831279041,171.0,FEMA_3
g54107,-1.5856567934676293,212.0,FEMA_3
g54109,0.1945903180650721,118.0,FEMA_3
g55001,-0.29751713436905947,283.0,FEMA_5
g55003,3.42048364533966,40.0,FEMA_5
g55005,0.9544544724321948,170.0,FEMA_5
g55007,1.8102910391961786,107.0,FEMA_5
g55009,-0.9251344076708361,346.0,FEMA_5
g55011,-0.8177537535623488,339.0,FEMA_5
g55013,2.5352734715800898,70.0,FEMA_5
g55015,-4.257427145180281,500.0,FEMA_5
g55017,-2.664674399674638,453.0,FEMA_5
g55019,1.488779959976243,128.0,FEMA_5
g55021,-2.6796280687402674,455.0,FEMA_5
g55023,-0.2206467281881267,276.0,FEMA_5
g55025,-3.104383259939147,480.0,FEMA_5
g55027,-3.2859513379366625,488.0,FEMA_5
g55029,1.043824357635116,166.0,FEMA_5
g55031,-0.6519157557296186,322.0,FEMA_5
g55033,-3.0896303702321832,479.0,FEMA_5
g55035,-2.092989358110225,428.0,FEMA_5
g55037,1.5419346549488497,125.0,FEMA_5
g55039,-0.6154952134242422,319.0,FEMA_5
g55041,4.553404949133744,19.0,FEMA_5
g55043,-2.1698364816155356,431.0,FEMA_5
g55045,-1.5520786211914472,396.0,FEMA_5
g55047,1.192133397593591,153.0,FEMA_5
g55049,-2.8321222255633884,465.0,FEMA_5
g55051,3.8761110735507636,29.0,FEMA_5
g55053,-0.07816224190664567,261.0,FEMA_5
g55055,-2.004180584564783,419.0,FEMA_5
g55057,-1.375344932728011,386.0,FEMA_5
g55059,-0.3182300330943153,288.0,FEMA_5
g55061,-2.663162264085878,451.0,FEMA_5
g55063,-1.57005911532068,397.0,FEMA_5
g55065,-1.0476903533683648,356.0,FEMA_5
g55067,1.3099743596233764,142.0,FEMA_5
g55069,-0.9288000294053914,347.0,FEMA_5
g55071,-0.5219681881476084,311.0,FEMA_5
g55073,-2.1387849912123906,429.0,FEMA_5
g55075,0.7744259936272835,186.0,FEMA_5
g55077,0.22402710565012718,231.0,FEMA_5
g55078,19.068326427460846,1.0,FEMA_5
g55079,7.018776705922074,5.0,FEMA_5
g55081,-1.1589551550155799,369.0,FEMA_5
g55083,-2.05684680686091,424.0,FEMA_5
g55085,0.288433649778094,228.0,FEMA_5
g55087,-2.877503834173161,469.0,FEMA_5
g55089,-5.047823882478785,506.0,FEMA_5
g55091,-0.063714016896887,259.0,FEMA_5
g55093,-4.548283613540013,505.0,FEMA_5
g55095,-1.3623688273369663,384.0,FEMA_5
g55097,-2.440798936161038,444.0,FEMA_5
g55099,0.5682355874933145,206.0,FEMA_5
g55101,0.5323198821472925,211.0,FEMA_5
g55103,0.3801283977109977,224.0,FEMA_5
g55105,0.48292931144663453,214.0,FEMA_5
g55107,1.6889854652380702,114.0,FEMA_5
g55109,-5.215924160084115,508.0,FEMA_5
g55111,-1.0424851805365118,354.0,FEMA_5
g55113,6.0605542676424715,10.0,FEMA_5
g55115,1.7489435531233792,108.0,FEMA_5
g55117,-0.9721087978861364,352.0,FEMA_5
g55119,-0.6568862521749912,325.0,FEMA_5
g55121,-0.09019732702377525,262.0,FEMA_5
g55123,0.5615009679479475,209.0,FEMA_5
g55125,3.4288329050311326,39.0,FEMA_5
g55127,-0.46143599946810293,304.0,FEMA_5
g55129,2.071138544137315,89.0,FEMA_5
g55131,-3.8376066299715847,495.0,FEMA_5
g55133,-4.481378320396642,504.0,FEMA_5
g55135,-0.20977172449532544,275.0,FEMA_5
g55137,0.26233509843903535,229.0,FEMA_5
g55139,-1.9670370519119098,417.0,FEMA_5
g55141,-0.026606719074110607,256.0,FEMA_5
g56001,-3.006879333428536,257.0,FEMA_8
g56003,0.014966893784156499,133.0,FEMA_8
g56005,-6.239699988663858,291.0,FEMA_8
g56007,-1.425934948046448,196.0,FEMA_8
g56009,-2.482410186696371,239.0,FEMA_8
g56011,-1.5889573642223833,205.0,FEMA_8
g56013,0.4979683804874586,112.0,FEMA_8
g56015,-0.46889337380103746,152.0,FEMA_8
g56017,1.791677898580254,67.0,FEMA_8
g56019,-1.6637205017370293,209.0,FEMA_8
g56021,0.1005341945268059,129.0,FEMA_8
g56023,-2.0148917395108215,225.0,FEMA_8
g56025,-2.279208367879029,236.0,FEMA_8
g56027,2.7933192900911266,48.0,FEMA_8
g56029,-0.0020594701849989683,134.0,FEMA_8
g56031,2.299307466746894,53.0,FEMA_8
g56033,-0.2989027144034644,145.0,FEMA_8
g56035,-6.207042684465005,290.0,FEMA_8
g56037,-4.074865682541555,275.0,FEMA_8
g56039,-2.905996871068761,252.0,FEMA_8
g56041,-2.6611117757850877,243.0,FEMA_8
g56043,0.047319696770440844,132.0,FEMA_8
g56045,-2.1425011231290574,229.0,FEMA_8
